"Month","Year","State","Indicator","Value"
"Sep",2020,"Michigan","Symptoms of Depressive Disorder",22.2
"Apr",2021,"Michigan","Symptoms of Depressive Disorder",22.9
"Aug",2021,"Michigan","Symptoms of Depressive Disorder",20.8666666666667
"Dec",2021,"Michigan","Symptoms of Depressive Disorder",22.4
"Feb",2021,"Michigan","Symptoms of Depressive Disorder",28.7
"Jan",2021,"Michigan","Symptoms of Depressive Disorder",30.2
"Jul",2021,"Michigan","Symptoms of Depressive Disorder",22.1
"Jun",2021,"Michigan","Symptoms of Depressive Disorder",17.85
"Mar",2021,"Michigan","Symptoms of Depressive Disorder",25.5333333333333
"May",2021,"Michigan","Symptoms of Depressive Disorder",18.8
"Oct",2021,"Michigan","Symptoms of Depressive Disorder",20.2
"Sep",2021,"Michigan","Symptoms of Depressive Disorder",19.55
"Apr",2022,"Michigan","Symptoms of Depressive Disorder",19.1
"Aug",2022,"Michigan","Symptoms of Depressive Disorder",21.5
"Dec",2022,"Michigan","Symptoms of Depressive Disorder",25.4
"Feb",2022,"Michigan","Symptoms of Depressive Disorder",21.7
"Jan",2022,"Michigan","Symptoms of Depressive Disorder",24.1
"Jul",2022,"Michigan","Symptoms of Depressive Disorder",25.3
"Jun",2022,"Michigan","Symptoms of Depressive Disorder",18.4
"Mar",2022,"Michigan","Symptoms of Depressive Disorder",19.2
"May",2022,"Michigan","Symptoms of Depressive Disorder",22.3
"Nov",2022,"Michigan","Symptoms of Depressive Disorder",21.5
"Oct",2022,"Michigan","Symptoms of Depressive Disorder",22.7
"Sep",2022,"Michigan","Symptoms of Depressive Disorder",24.6
"Aug",2020,"Minnesota","Symptoms of Depressive Disorder",18.3
"Dec",2020,"Minnesota","Symptoms of Depressive Disorder",25.1
"Jul",2020,"Minnesota","Symptoms of Depressive Disorder",22.3666666666667
"Jun",2020,"Minnesota","Symptoms of Depressive Disorder",20.5
"May",2020,"Minnesota","Symptoms of Depressive Disorder",19.125
"Nov",2020,"Minnesota","Symptoms of Depressive Disorder",24.15
"Oct",2020,"Minnesota","Symptoms of Depressive Disorder",19.6
"Sep",2020,"Minnesota","Symptoms of Depressive Disorder",18
"Apr",2021,"Minnesota","Symptoms of Depressive Disorder",17.5
"Aug",2021,"Minnesota","Symptoms of Depressive Disorder",18.5333333333333
"Dec",2021,"Minnesota","Symptoms of Depressive Disorder",17.9
"Feb",2021,"Minnesota","Symptoms of Depressive Disorder",23.3
"Jan",2021,"Minnesota","Symptoms of Depressive Disorder",21.5
"Jul",2021,"Minnesota","Symptoms of Depressive Disorder",15.6
"Jun",2021,"Minnesota","Symptoms of Depressive Disorder",17.65
"Mar",2021,"Minnesota","Symptoms of Depressive Disorder",19.8666666666667
"May",2021,"Minnesota","Symptoms of Depressive Disorder",15.95
"Oct",2021,"Minnesota","Symptoms of Depressive Disorder",14.5
"Sep",2021,"Minnesota","Symptoms of Depressive Disorder",16.55
"Apr",2022,"Minnesota","Symptoms of Depressive Disorder",16.6
"Aug",2022,"Minnesota","Symptoms of Depressive Disorder",17.8
"Dec",2022,"Minnesota","Symptoms of Depressive Disorder",18.5
"Feb",2022,"Minnesota","Symptoms of Depressive Disorder",17.3
"Jan",2022,"Minnesota","Symptoms of Depressive Disorder",18.6
"Jul",2022,"Minnesota","Symptoms of Depressive Disorder",18.5
"Jun",2022,"Minnesota","Symptoms of Depressive Disorder",18.1
"Mar",2022,"Minnesota","Symptoms of Depressive Disorder",19.2
"May",2022,"Minnesota","Symptoms of Depressive Disorder",19
"Nov",2022,"Minnesota","Symptoms of Depressive Disorder",15.8
"Oct",2022,"Minnesota","Symptoms of Depressive Disorder",22.7
"Sep",2022,"Minnesota","Symptoms of Depressive Disorder",18
"Aug",2020,"Mississippi","Symptoms of Depressive Disorder",23.6
"Dec",2020,"Mississippi","Symptoms of Depressive Disorder",36.7
"Jul",2020,"Mississippi","Symptoms of Depressive Disorder",34.8666666666667
"Jun",2020,"Mississippi","Symptoms of Depressive Disorder",29.34
"May",2020,"Mississippi","Symptoms of Depressive Disorder",30.625
"Nov",2020,"Mississippi","Symptoms of Depressive Disorder",29.45
"Oct",2020,"Mississippi","Symptoms of Depressive Disorder",29.25
"Sep",2020,"Mississippi","Symptoms of Depressive Disorder",28.45
"Apr",2021,"Mississippi","Symptoms of Depressive Disorder",22.3
"Aug",2021,"Mississippi","Symptoms of Depressive Disorder",24.5333333333333
"Dec",2021,"Mississippi","Symptoms of Depressive Disorder",23.2
"Feb",2021,"Mississippi","Symptoms of Depressive Disorder",29.85
"Jan",2021,"Mississippi","Symptoms of Depressive Disorder",37.5
"Jul",2021,"Mississippi","Symptoms of Depressive Disorder",24.4
"Jun",2021,"Mississippi","Symptoms of Depressive Disorder",27.65
"Mar",2021,"Mississippi","Symptoms of Depressive Disorder",32.7333333333333
"May",2021,"Mississippi","Symptoms of Depressive Disorder",19.55
"Oct",2021,"Mississippi","Symptoms of Depressive Disorder",22.7
"Sep",2021,"Mississippi","Symptoms of Depressive Disorder",24.3
"Apr",2022,"Mississippi","Symptoms of Depressive Disorder",25.5
"Aug",2022,"Mississippi","Symptoms of Depressive Disorder",23.8
"Dec",2022,"Mississippi","Symptoms of Depressive Disorder",28.8
"Feb",2022,"Mississippi","Symptoms of Depressive Disorder",26.2
"Jan",2022,"Mississippi","Symptoms of Depressive Disorder",26.4
"Jul",2022,"Mississippi","Symptoms of Depressive Disorder",33.1
"Jun",2022,"Mississippi","Symptoms of Depressive Disorder",32.7
"Mar",2022,"Mississippi","Symptoms of Depressive Disorder",27.6
"May",2022,"Mississippi","Symptoms of Depressive Disorder",28.1
"Nov",2022,"Mississippi","Symptoms of Depressive Disorder",28.9
"Oct",2022,"Mississippi","Symptoms of Depressive Disorder",27.3
"Sep",2022,"Mississippi","Symptoms of Depressive Disorder",31.4
"Aug",2020,"Missouri","Symptoms of Depressive Disorder",23.7
"Dec",2020,"Missouri","Symptoms of Depressive Disorder",28.2
"Jul",2020,"Missouri","Symptoms of Depressive Disorder",26.4666666666667
"Jun",2020,"Missouri","Symptoms of Depressive Disorder",24.86
"May",2020,"Missouri","Symptoms of Depressive Disorder",23.425
"Nov",2020,"Missouri","Symptoms of Depressive Disorder",27.05
"Oct",2020,"Missouri","Symptoms of Depressive Disorder",27.45
"Sep",2020,"Missouri","Symptoms of Depressive Disorder",22.25
"Apr",2021,"Missouri","Symptoms of Depressive Disorder",21.1
"Aug",2021,"Missouri","Symptoms of Depressive Disorder",23.2666666666667
"Dec",2021,"Missouri","Symptoms of Depressive Disorder",22.1
"Feb",2021,"Missouri","Symptoms of Depressive Disorder",28.1
"Jan",2021,"Missouri","Symptoms of Depressive Disorder",31.9
"Jul",2021,"Missouri","Symptoms of Depressive Disorder",21.1
"Jun",2021,"Missouri","Symptoms of Depressive Disorder",22.6
"Mar",2021,"Missouri","Symptoms of Depressive Disorder",25.9666666666667
"May",2021,"Missouri","Symptoms of Depressive Disorder",18.55
"Oct",2021,"Missouri","Symptoms of Depressive Disorder",23.9
"Sep",2021,"Missouri","Symptoms of Depressive Disorder",27.25
"Apr",2022,"Missouri","Symptoms of Depressive Disorder",21.7
"Aug",2022,"Missouri","Symptoms of Depressive Disorder",21.6
"Dec",2022,"Missouri","Symptoms of Depressive Disorder",23.8
"Feb",2022,"Missouri","Symptoms of Depressive Disorder",23.2
"Jan",2022,"Missouri","Symptoms of Depressive Disorder",25.3
"Jul",2022,"Missouri","Symptoms of Depressive Disorder",21.2
"Jun",2022,"Missouri","Symptoms of Depressive Disorder",20.4
"Mar",2022,"Missouri","Symptoms of Depressive Disorder",22.3
"May",2022,"Missouri","Symptoms of Depressive Disorder",22.9
"Nov",2022,"Missouri","Symptoms of Depressive Disorder",24.6
"Oct",2022,"Missouri","Symptoms of Depressive Disorder",26.9
"Sep",2022,"Missouri","Symptoms of Depressive Disorder",26.3
"Aug",2020,"Montana","Symptoms of Depressive Disorder",18.6
"Dec",2020,"Montana","Symptoms of Depressive Disorder",27.9
"Jul",2020,"Montana","Symptoms of Depressive Disorder",26.9
"Jun",2020,"Montana","Symptoms of Depressive Disorder",20.72
"May",2020,"Montana","Symptoms of Depressive Disorder",20.575
"Nov",2020,"Montana","Symptoms of Depressive Disorder",26.5
"Oct",2020,"Montana","Symptoms of Depressive Disorder",20
"Sep",2020,"Montana","Symptoms of Depressive Disorder",23.3
"Apr",2021,"Montana","Symptoms of Depressive Disorder",26.4
"Aug",2021,"Montana","Symptoms of Depressive Disorder",19.1333333333333
"Dec",2021,"Montana","Symptoms of Depressive Disorder",17.8
"Feb",2021,"Montana","Symptoms of Depressive Disorder",24.15
"Jan",2021,"Montana","Symptoms of Depressive Disorder",23.7
"Jul",2021,"Montana","Symptoms of Depressive Disorder",16.1
"Jun",2021,"Montana","Symptoms of Depressive Disorder",14.9
"Mar",2021,"Montana","Symptoms of Depressive Disorder",22.5333333333333
"May",2021,"Montana","Symptoms of Depressive Disorder",17.45
"Oct",2021,"Montana","Symptoms of Depressive Disorder",20.7
"Sep",2021,"Montana","Symptoms of Depressive Disorder",20.85
"Apr",2022,"Montana","Symptoms of Depressive Disorder",22.6
"Aug",2022,"Montana","Symptoms of Depressive Disorder",26.3
"Dec",2022,"Montana","Symptoms of Depressive Disorder",24.5
"Feb",2022,"Montana","Symptoms of Depressive Disorder",23
"Jan",2022,"Montana","Symptoms of Depressive Disorder",21.8
"Jul",2022,"Montana","Symptoms of Depressive Disorder",26.7
"Jun",2022,"Montana","Symptoms of Depressive Disorder",18.3
"Mar",2022,"Montana","Symptoms of Depressive Disorder",15.8
"May",2022,"Montana","Symptoms of Depressive Disorder",19.6
"Nov",2022,"Montana","Symptoms of Depressive Disorder",21.8
"Oct",2022,"Montana","Symptoms of Depressive Disorder",23
"Sep",2022,"Montana","Symptoms of Depressive Disorder",19.2
"Aug",2020,"Nebraska","Symptoms of Depressive Disorder",20.9
"Dec",2020,"Nebraska","Symptoms of Depressive Disorder",26.25
"Jul",2020,"Nebraska","Symptoms of Depressive Disorder",25.0666666666667
"Jun",2020,"Nebraska","Symptoms of Depressive Disorder",20.86
"May",2020,"Nebraska","Symptoms of Depressive Disorder",19.575
"Nov",2020,"Nebraska","Symptoms of Depressive Disorder",25.15
"Oct",2020,"Nebraska","Symptoms of Depressive Disorder",21.35
"Sep",2020,"Nebraska","Symptoms of Depressive Disorder",20.45
"Apr",2021,"Nebraska","Symptoms of Depressive Disorder",20.2
"Aug",2021,"Nebraska","Symptoms of Depressive Disorder",19.1333333333333
"Dec",2021,"Nebraska","Symptoms of Depressive Disorder",17.7
"Feb",2021,"Nebraska","Symptoms of Depressive Disorder",23.65
"Jan",2021,"Nebraska","Symptoms of Depressive Disorder",26.1
"Jul",2021,"Nebraska","Symptoms of Depressive Disorder",17.7
"Jun",2021,"Nebraska","Symptoms of Depressive Disorder",16.95
"Mar",2021,"Nebraska","Symptoms of Depressive Disorder",21.1333333333333
"May",2021,"Nebraska","Symptoms of Depressive Disorder",19.7
"Oct",2021,"Nebraska","Symptoms of Depressive Disorder",23.4
"Sep",2021,"Nebraska","Symptoms of Depressive Disorder",16.85
"Apr",2022,"Nebraska","Symptoms of Depressive Disorder",18.4
"Aug",2022,"Nebraska","Symptoms of Depressive Disorder",23.2
"Dec",2022,"Nebraska","Symptoms of Depressive Disorder",22.4
"Feb",2022,"Nebraska","Symptoms of Depressive Disorder",21.1
"Jan",2022,"Nebraska","Symptoms of Depressive Disorder",23.7
"Jul",2022,"Nebraska","Symptoms of Depressive Disorder",19.3
"Jun",2022,"Nebraska","Symptoms of Depressive Disorder",22.2
"Mar",2022,"Nebraska","Symptoms of Depressive Disorder",20.9
"May",2022,"Nebraska","Symptoms of Depressive Disorder",19
"Nov",2022,"Nebraska","Symptoms of Depressive Disorder",22.7
"Oct",2022,"Nebraska","Symptoms of Depressive Disorder",24.1
"Sep",2022,"Nebraska","Symptoms of Depressive Disorder",22.6
"Aug",2020,"Nevada","Symptoms of Depressive Disorder",26.9
"Dec",2020,"Nevada","Symptoms of Depressive Disorder",35.5
"Jul",2020,"Nevada","Symptoms of Depressive Disorder",35.5
"Jun",2020,"Nevada","Symptoms of Depressive Disorder",27.5
"May",2020,"Nevada","Symptoms of Depressive Disorder",27.2
"Nov",2020,"Nevada","Symptoms of Depressive Disorder",33.25
"Oct",2020,"Nevada","Symptoms of Depressive Disorder",30.1
"Sep",2020,"Nevada","Symptoms of Depressive Disorder",29.2
"Apr",2021,"Nevada","Symptoms of Depressive Disorder",22.6
"Aug",2021,"Nevada","Symptoms of Depressive Disorder",27.2333333333333
"Dec",2021,"Nevada","Symptoms of Depressive Disorder",27.4
"Feb",2021,"Nevada","Symptoms of Depressive Disorder",30.65
"Jan",2021,"Nevada","Symptoms of Depressive Disorder",30.8
"Jul",2021,"Nevada","Symptoms of Depressive Disorder",26.2
"Jun",2021,"Nevada","Symptoms of Depressive Disorder",26.7
"Mar",2021,"Nevada","Symptoms of Depressive Disorder",30.2
"May",2021,"Nevada","Symptoms of Depressive Disorder",20.35
"Oct",2021,"Nevada","Symptoms of Depressive Disorder",22.1
"Sep",2021,"Nevada","Symptoms of Depressive Disorder",25.7
"Apr",2022,"Nevada","Symptoms of Depressive Disorder",23
"Aug",2022,"Nevada","Symptoms of Depressive Disorder",21.3
"Dec",2022,"Nevada","Symptoms of Depressive Disorder",26.5
"Feb",2022,"Nevada","Symptoms of Depressive Disorder",29.6
"Jan",2022,"Nevada","Symptoms of Depressive Disorder",28.8
"Jul",2022,"Nevada","Symptoms of Depressive Disorder",28.4
"Jun",2022,"Nevada","Symptoms of Depressive Disorder",30.2
"Mar",2022,"Nevada","Symptoms of Depressive Disorder",23.1
"May",2022,"Nevada","Symptoms of Depressive Disorder",22.4
"Nov",2022,"Nevada","Symptoms of Depressive Disorder",26.6
"Oct",2022,"Nevada","Symptoms of Depressive Disorder",27.2
"Sep",2022,"Nevada","Symptoms of Depressive Disorder",24.6
"Aug",2020,"New Hampshire","Symptoms of Depressive Disorder",19.8
"Dec",2020,"New Hampshire","Symptoms of Depressive Disorder",24.95
"Jul",2020,"New Hampshire","Symptoms of Depressive Disorder",25.7333333333333
"Jun",2020,"New Hampshire","Symptoms of Depressive Disorder",23.56
"May",2020,"New Hampshire","Symptoms of Depressive Disorder",21.325
"Nov",2020,"New Hampshire","Symptoms of Depressive Disorder",22.85
"Oct",2020,"New Hampshire","Symptoms of Depressive Disorder",20.3
"Sep",2020,"New Hampshire","Symptoms of Depressive Disorder",20.55
"Apr",2021,"New Hampshire","Symptoms of Depressive Disorder",17.7
"Aug",2021,"New Hampshire","Symptoms of Depressive Disorder",18.2666666666667
"Dec",2021,"New Hampshire","Symptoms of Depressive Disorder",21.1
"Feb",2021,"New Hampshire","Symptoms of Depressive Disorder",22.4
"Jan",2021,"New Hampshire","Symptoms of Depressive Disorder",25.4
"Jul",2021,"New Hampshire","Symptoms of Depressive Disorder",19.3
"Jun",2021,"New Hampshire","Symptoms of Depressive Disorder",19.75
"Mar",2021,"New Hampshire","Symptoms of Depressive Disorder",22.8333333333333
"May",2021,"New Hampshire","Symptoms of Depressive Disorder",17.55
"Oct",2021,"New Hampshire","Symptoms of Depressive Disorder",14.8
"Sep",2021,"New Hampshire","Symptoms of Depressive Disorder",17.65
"Apr",2022,"New Hampshire","Symptoms of Depressive Disorder",20.9
"Aug",2022,"New Hampshire","Symptoms of Depressive Disorder",18.8
"Dec",2022,"New Hampshire","Symptoms of Depressive Disorder",22
"Feb",2022,"New Hampshire","Symptoms of Depressive Disorder",16.2
"Jan",2022,"New Hampshire","Symptoms of Depressive Disorder",21
"Jul",2022,"New Hampshire","Symptoms of Depressive Disorder",15.7
"Jun",2022,"New Hampshire","Symptoms of Depressive Disorder",20.4
"Mar",2022,"New Hampshire","Symptoms of Depressive Disorder",18.8
"May",2022,"New Hampshire","Symptoms of Depressive Disorder",21.6
"Nov",2022,"New Hampshire","Symptoms of Depressive Disorder",22.9
"Oct",2022,"New Hampshire","Symptoms of Depressive Disorder",20.9
"Sep",2022,"New Hampshire","Symptoms of Depressive Disorder",23.2
"Aug",2020,"New Jersey","Symptoms of Depressive Disorder",24.7
"Dec",2020,"New Jersey","Symptoms of Depressive Disorder",28.2
"Jul",2020,"New Jersey","Symptoms of Depressive Disorder",27.1333333333333
"Jun",2020,"New Jersey","Symptoms of Depressive Disorder",24.62
"May",2020,"New Jersey","Symptoms of Depressive Disorder",24.95
"Nov",2020,"New Jersey","Symptoms of Depressive Disorder",24.7
"Oct",2020,"New Jersey","Symptoms of Depressive Disorder",22.95
"Sep",2020,"New Jersey","Symptoms of Depressive Disorder",22.8
"Apr",2021,"New Jersey","Symptoms of Depressive Disorder",22.3
"Aug",2021,"New Jersey","Symptoms of Depressive Disorder",17.8
"Dec",2021,"New Jersey","Symptoms of Depressive Disorder",18.7
"Feb",2021,"New Jersey","Symptoms of Depressive Disorder",26.7
"Jan",2021,"New Jersey","Symptoms of Depressive Disorder",27.3
"Jul",2021,"New Jersey","Symptoms of Depressive Disorder",14.4
"Jun",2021,"New Jersey","Symptoms of Depressive Disorder",21.05
"Mar",2021,"New Jersey","Symptoms of Depressive Disorder",25.4333333333333
"May",2021,"New Jersey","Symptoms of Depressive Disorder",20.5
"Oct",2021,"New Jersey","Symptoms of Depressive Disorder",20.6
"Sep",2021,"New Jersey","Symptoms of Depressive Disorder",19.4
"Apr",2022,"New Jersey","Symptoms of Depressive Disorder",20.8
"Aug",2022,"New Jersey","Symptoms of Depressive Disorder",19.5
"Dec",2022,"New Jersey","Symptoms of Depressive Disorder",18.7
"Feb",2022,"New Jersey","Symptoms of Depressive Disorder",23.6
"Jan",2022,"New Jersey","Symptoms of Depressive Disorder",22.2
"Jul",2022,"New Jersey","Symptoms of Depressive Disorder",25.5
"Jun",2022,"New Jersey","Symptoms of Depressive Disorder",19
"Mar",2022,"New Jersey","Symptoms of Depressive Disorder",19.3
"May",2022,"New Jersey","Symptoms of Depressive Disorder",21.2
"Nov",2022,"New Jersey","Symptoms of Depressive Disorder",26.7
"Oct",2022,"New Jersey","Symptoms of Depressive Disorder",26.5
"Sep",2022,"New Jersey","Symptoms of Depressive Disorder",17.9
"Aug",2020,"New Mexico","Symptoms of Depressive Disorder",27.8
"Dec",2020,"New Mexico","Symptoms of Depressive Disorder",32.9
"Jul",2020,"New Mexico","Symptoms of Depressive Disorder",33.4
"Jun",2020,"New Mexico","Symptoms of Depressive Disorder",25.18
"May",2020,"New Mexico","Symptoms of Depressive Disorder",27.125
"Nov",2020,"New Mexico","Symptoms of Depressive Disorder",32.6
"Oct",2020,"New Mexico","Symptoms of Depressive Disorder",29
"Sep",2020,"New Mexico","Symptoms of Depressive Disorder",28.3
"Apr",2021,"New Mexico","Symptoms of Depressive Disorder",22.7
"Aug",2021,"New Mexico","Symptoms of Depressive Disorder",22.6666666666667
"Dec",2021,"New Mexico","Symptoms of Depressive Disorder",26.9
"Feb",2021,"New Mexico","Symptoms of Depressive Disorder",31.35
"Jan",2021,"New Mexico","Symptoms of Depressive Disorder",27.4
"Jul",2021,"New Mexico","Symptoms of Depressive Disorder",29.6
"Jun",2021,"New Mexico","Symptoms of Depressive Disorder",25.6
"Mar",2021,"New Mexico","Symptoms of Depressive Disorder",28.5666666666667
"May",2021,"New Mexico","Symptoms of Depressive Disorder",21.55
"Oct",2021,"New Mexico","Symptoms of Depressive Disorder",22.7
"Sep",2021,"New Mexico","Symptoms of Depressive Disorder",22.95
"Apr",2022,"New Mexico","Symptoms of Depressive Disorder",27
"Aug",2022,"New Mexico","Symptoms of Depressive Disorder",24.4
"Dec",2022,"New Mexico","Symptoms of Depressive Disorder",22.2
"Feb",2022,"New Mexico","Symptoms of Depressive Disorder",24.9
"Jan",2022,"New Mexico","Symptoms of Depressive Disorder",26.7
"Jul",2022,"New Mexico","Symptoms of Depressive Disorder",28
"Jun",2022,"New Mexico","Symptoms of Depressive Disorder",23.5
"Mar",2022,"New Mexico","Symptoms of Depressive Disorder",24
"May",2022,"New Mexico","Symptoms of Depressive Disorder",24.2
"Nov",2022,"New Mexico","Symptoms of Depressive Disorder",27.4
"Oct",2022,"New Mexico","Symptoms of Depressive Disorder",28.4
"Sep",2022,"New Mexico","Symptoms of Depressive Disorder",27
"Aug",2020,"New York","Symptoms of Depressive Disorder",22.5
"Dec",2020,"New York","Symptoms of Depressive Disorder",26.75
